0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.030181086519133871e+00 4.562861037190895530e+00 4.082559875381357450e+00 3.589277601090414827e+00 3.095995326799513947e+00 2.602713052508613067e+00 2.089959109495699519e+00 1.564224054001444486e+00 1.051470110988530937e+00 5.192444992536049408e-01 0.000000000000000000e+00 -5.192444992535635295e-01 -1.051470110988510287e+00 -1.557733497760732000e+00 -2.031544103329641082e+00 -2.511845265139200478e+00 -2.966184201986097335e+00 -3.401051470110960651e+00 -3.829428181995173652e+00 -4.218861556435382631e+00 -4.575842149672216586e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.030181086519133871e+00 4.562861037190895530e+00 4.082559875381357450e+00 3.589277601090414827e+00 3.095995326799513947e+00 2.596222496267942326e+00 2.083468553255028777e+00 1.564224054001444486e+00 1.051470110988530937e+00 5.127539430129340881e-01 0.000000000000000000e+00 -5.257350554942343823e-01 -1.051470110988510287e+00 -1.557733497760732000e+00 -2.031544103329641082e+00 -2.518335821379871220e+00 -2.966184201986097335e+00 -3.407542026351631392e+00 -3.829428181995173652e+00 -4.218861556435382631e+00 -4.575842149672216586e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.030181086519133871e+00 4.562861037190895530e+00 4.076069319140665392e+00 3.589277601090414827e+00 3.089504770558843205e+00 2.596222496267942326e+00 2.076977997014337163e+00 1.564224054001444486e+00 1.051470110988530937e+00 5.127539430129340881e-01 0.000000000000000000e+00 -5.257350554942343823e-01 -1.051470110988510287e+00 -1.557733497760732000e+00 -2.038034659570311824e+00 -2.524826377620541962e+00 -2.966184201986097335e+00 -3.407542026351631392e+00 -3.829428181995173652e+00 -4.218861556435382631e+00 -4.575842149672216586e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.030181086519133871e+00 4.562861037190895530e+00 4.076069319140665392e+00 3.589277601090414827e+00 3.083014214318172019e+00 2.589731940027271140e+00 2.076977997014337163e+00 1.564224054001444486e+00 1.051470110988530937e+00 5.127539430129340881e-01 0.000000000000000000e+00 -5.322256117349052351e-01 -1.051470110988510287e+00 -1.557733497760732000e+00 -2.038034659570311824e+00 -2.524826377620541962e+00 -2.966184201986097335e+00 -3.407542026351631392e+00 -3.829428181995173652e+00 -4.218861556435382631e+00 -4.575842149672216586e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.030181086519133871e+00 4.562861037190895530e+00 4.069578762899994651e+00 3.589277601090414827e+00 3.083014214318172019e+00 2.583241383786600398e+00 2.070487440773686849e+00 1.564224054001444486e+00 1.051470110988530937e+00 5.127539430129340881e-01 0.000000000000000000e+00 -5.387161679755759769e-01 -1.051470110988510287e+00 -1.557733497760732000e+00 -2.038034659570311824e+00 -2.531316933861212704e+00 -2.966184201986097335e+00 -3.414032582592322562e+00 -3.829428181995173652e+00 -4.218861556435382631e+00 -4.575842149672216586e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.030181086519133871e+00 4.562861037190895530e+00 4.069578762899994651e+00 3.589277601090414827e+00 3.083014214318172019e+00 2.583241383786600398e+00 2.070487440773686849e+00 1.564224054001444486e+00 1.051470110988530937e+00 5.127539430129340881e-01 0.000000000000000000e+00 -5.387161679755759769e-01 -1.051470110988510287e+00 -1.557733497760732000e+00 -2.044525215810982566e+00 -2.531316933861212704e+00 -2.966184201986097335e+00 -3.420523138832973320e+00 -3.829428181995173652e+00 -4.218861556435382631e+00 -4.582332705912887327e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.030181086519133871e+00 4.562861037190895530e+00 4.063088206659323909e+00 3.589277601090414827e+00 3.083014214318172019e+00 2.576750827545929656e+00 2.070487440773686849e+00 1.564224054001444486e+00 1.051470110988530937e+00 5.127539430129340881e-01 0.000000000000000000e+00 -5.387161679755759769e-01 -1.051470110988510287e+00 -1.557733497760732000e+00 -2.044525215810982566e+00 -2.531316933861212704e+00 -2.966184201986097335e+00 -3.420523138832973320e+00 -3.829428181995173652e+00 -4.218861556435382631e+00 -4.582332705912887327e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.030181086519133871e+00 4.562861037190895530e+00 4.056597650418653167e+00 3.589277601090414827e+00 3.083014214318172019e+00 2.576750827545929656e+00 2.070487440773686849e+00 1.564224054001444486e+00 1.051470110988530937e+00 5.127539430129340881e-01 0.000000000000000000e+00 -5.387161679755759769e-01 -1.051470110988510287e+00 -1.557733497760732000e+00 -2.051015772051653752e+00 -2.531316933861212704e+00 -2.966184201986097335e+00 -3.427013695073664046e+00 -3.829428181995173652e+00 -4.218861556435382631e+00 -4.582332705912887327e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.030181086519133871e+00 4.562861037190895530e+00 4.056597650418653167e+00 3.589277601090414827e+00 3.083014214318172019e+00 2.576750827545929656e+00 2.070487440773686849e+00 1.564224054001444486e+00 1.051470110988530937e+00 5.127539430129340881e-01 0.000000000000000000e+00 -5.387161679755759769e-01 -1.051470110988510287e+00 -1.557733497760732000e+00 -2.057506328292303621e+00 -2.531316933861212704e+00 -2.966184201986097335e+00 -3.433504251314314804e+00 -3.829428181995173652e+00 -4.218861556435382631e+00 -4.588823262153558069e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.030181086519133871e+00 4.562861037190895530e+00 4.056597650418653167e+00 3.589277601090414827e+00 3.083014214318172019e+00 2.576750827545929656e+00 2.070487440773686849e+00 1.564224054001444486e+00 1.051470110988530937e+00 5.127539430129340881e-01 0.000000000000000000e+00 -5.387161679755759769e-01 -1.051470110988510287e+00 -1.557733497760732000e+00 -2.063996884532974363e+00 -2.531316933861212704e+00 -2.966184201986097335e+00 -3.433504251314314804e+00 -3.829428181995173652e+00 -4.218861556435382631e+00 -4.595313818394208383e+00
